facturacion_id,afiliado_id,periodo,monto_cuota,fecha_vencimiento,fecha_pago,estado_pago,dias_mora
48183,1363,2023-06-01,120000,2023-06-11,2023-06-08,Pagado,0
48184,1363,2023-07-01,120000,2023-07-11,2023-07-19,Pagado,8
48185,1363,2023-08-01,120000,2023-08-11,2023-08-07,Pagado,0
48186,1363,2023-09-01,120000,2023-09-11,2023-09-24,Pagado,13
48187,1363,2023-10-01,120000,2023-10-11,2023-10-16,Pagado,5
48188,1363,2023-11-01,120000,2023-11-11,2023-11-09,Pagado,0
48189,1363,2023-12-01,120000,2023-12-11,2023-12-10,Pagado,0
48190,1363,2024-01-01,120000,2024-01-11,2024-01-18,Pagado,7
48191,1363,2024-02-01,120000,2024-02-11,2024-02-07,Pagado,0
48192,1363,2024-03-01,120000,2024-03-11,2024-03-08,Pagado,0
48193,1363,2024-04-01,120000,2024-04-11,2024-04-06,Pagado,0
48194,1363,2024-05-01,120000,2024-05-11,2024-05-08,Pagado,0
48195,1363,2024-06-01,120000,2024-06-11,2024-06-08,Pagado,0
48196,1363,2024-07-01,120000,2024-07-11,2024-07-09,Pagado,0
48197,1363,2024-08-01,120000,2024-08-11,2024-08-08,Pagado,0
48198,1363,2024-09-01,120000,2024-09-11,2024-09-11,Pagado,0
48199,1363,2024-10-01,120000,2024-10-11,,Moroso,536
48200,1363,2024-11-01,120000,2024-11-11,2024-11-09,Pagado,0
48201,1363,2024-12-01,120000,2024-12-11,2024-12-08,Pagado,0
48202,1363,2025-01-01,120000,2025-01-11,2025-01-09,Pagado,0
48203,1363,2025-02-01,120000,2025-02-11,2025-02-06,Pagado,0
48204,1363,2025-03-01,120000,2025-03-11,,Moroso,385
48205,1363,2025-04-01,120000,2025-04-11,2025-04-28,Pagado,17
48206,1363,2025-05-01,120000,2025-05-11,2025-05-10,Pagado,0
48207,1363,2025-06-01,120000,2025-06-11,2025-06-18,Pagado,7
48208,1363,2025-07-01,120000,2025-07-11,2025-07-07,Pagado,0
48209,1363,2025-08-01,120000,2025-08-11,2025-08-09,Pagado,0
48210,1363,2025-09-01,120000,2025-09-11,2025-10-08,Pagado,27
48211,1363,2025-10-01,120000,2025-10-11,2025-10-28,Pagado,17
48212,1363,2025-11-01,120000,2025-11-11,2025-11-06,Pagado,0
48213,1363,2025-12-01,120000,2025-12-11,2025-12-07,Pagado,0
48214,1363,2026-01-01,120000,2026-01-11,,Moroso,79
48215,1363,2026-02-01,120000,2026-02-11,2026-02-08,Pagado,0
48216,1363,2026-03-01,120000,2026-03-11,2026-03-07,Pagado,0
48217,1364,2020-02-01,45000,2020-02-11,2020-02-12,Pagado,1
48218,1364,2020-03-01,45000,2020-03-11,2020-03-09,Pagado,0
48219,1364,2020-04-01,45000,2020-04-11,2020-04-06,Pagado,0
48220,1364,2020-05-01,45000,2020-05-11,2020-05-07,Pagado,0
48221,1364,2020-06-01,45000,2020-06-11,2020-06-07,Pagado,0
48222,1364,2020-07-01,45000,2020-07-11,2020-07-10,Pagado,0
48223,1364,2020-08-01,45000,2020-08-11,2020-08-06,Pagado,0
48224,1364,2020-09-01,45000,2020-09-11,2020-09-07,Pagado,0
48225,1364,2020-10-01,45000,2020-10-11,,Moroso,1997
48226,1364,2020-11-01,45000,2020-11-11,2020-11-09,Pagado,0
48227,1364,2020-12-01,45000,2020-12-11,2020-12-06,Pagado,0
48228,1364,2021-01-01,45000,2021-01-11,2021-01-07,Pagado,0
48229,1364,2021-02-01,45000,2021-02-11,2021-02-06,Pagado,0
48230,1364,2021-03-01,45000,2021-03-11,2021-03-09,Pagado,0
48231,1364,2021-04-01,45000,2021-04-11,,Moroso,1815
48232,1364,2021-05-01,45000,2021-05-11,2021-05-11,Pagado,0
48233,1364,2021-06-01,45000,2021-06-11,2021-06-08,Pagado,0
48234,1364,2021-07-01,45000,2021-07-11,2021-07-07,Pagado,0
48235,1364,2021-08-01,45000,2021-08-11,2021-08-09,Pagado,0
48236,1364,2021-09-01,45000,2021-09-11,2021-09-06,Pagado,0
48237,1364,2021-10-01,45000,2021-10-11,2021-10-06,Pagado,0
48238,1364,2021-11-01,45000,2021-11-11,2021-11-06,Pagado,0
48239,1364,2021-12-01,45000,2021-12-11,2021-12-07,Pagado,0
48240,1364,2022-01-01,45000,2022-01-11,,Moroso,1540
48241,1364,2022-02-01,45000,2022-02-11,2022-02-10,Pagado,0
48242,1364,2022-03-01,45000,2022-03-11,2022-03-06,Pagado,0
48243,1364,2022-04-01,45000,2022-04-11,2022-04-11,Pagado,0
48244,1364,2022-05-01,45000,2022-05-11,2022-05-11,Pagado,0
48245,1364,2022-06-01,45000,2022-06-11,2022-06-25,Pagado,14
48246,1364,2022-07-01,45000,2022-07-11,2022-07-09,Pagado,0
48247,1364,2022-08-01,45000,2022-08-11,2022-08-11,Pagado,0
48248,1364,2022-09-01,45000,2022-09-11,2022-09-06,Pagado,0
48249,1364,2022-10-01,45000,2022-10-11,2022-10-09,Pagado,0
48250,1364,2022-11-01,45000,2022-11-11,2022-11-11,Pagado,0
48251,1364,2022-12-01,45000,2022-12-11,2022-12-09,Pagado,0
48252,1364,2023-01-01,45000,2023-01-11,2023-01-11,Pagado,0
48253,1364,2023-02-01,45000,2023-02-11,,Moroso,1144
48254,1364,2023-03-01,45000,2023-03-11,2023-03-09,Pagado,0
48255,1364,2023-04-01,45000,2023-04-11,,Moroso,1085
48256,1364,2023-05-01,45000,2023-05-11,2023-05-11,Pagado,0
48257,1364,2023-06-01,45000,2023-06-11,2023-06-06,Pagado,0
48258,1364,2023-07-01,45000,2023-07-11,2023-07-07,Pagado,0
48259,1364,2023-08-01,45000,2023-08-11,2023-08-07,Pagado,0
48260,1364,2023-09-01,45000,2023-09-11,2023-10-05,Pagado,24
48261,1364,2023-10-01,45000,2023-10-11,2023-10-16,Pagado,5
48262,1364,2023-11-01,45000,2023-11-11,2023-11-08,Pagado,0
48263,1364,2023-12-01,45000,2023-12-11,2023-12-08,Pagado,0
48264,1364,2024-01-01,45000,2024-01-11,,Moroso,810
48265,1364,2024-02-01,45000,2024-02-11,2024-02-06,Pagado,0
48266,1364,2024-03-01,45000,2024-03-11,2024-03-10,Pagado,0
48267,1364,2024-04-01,45000,2024-04-11,,Moroso,719
48268,1364,2024-05-01,45000,2024-05-11,2024-05-09,Pagado,0
48269,1364,2024-06-01,45000,2024-06-11,2024-06-10,Pagado,0
48270,1364,2024-07-01,45000,2024-07-11,2024-07-11,Pagado,0
48271,1364,2024-08-01,45000,2024-08-11,2024-08-09,Pagado,0
48272,1364,2024-09-01,45000,2024-09-11,,Moroso,566
48273,1364,2024-10-01,45000,2024-10-11,2024-10-07,Pagado,0
48274,1364,2024-11-01,45000,2024-11-11,2024-11-08,Pagado,0
48275,1364,2024-12-01,45000,2024-12-11,,Moroso,475
48276,1364,2025-01-01,45000,2025-01-11,2025-01-06,Pagado,0
48277,1364,2025-02-01,45000,2025-02-11,2025-02-11,Pagado,0
48278,1364,2025-03-01,45000,2025-03-11,2025-03-07,Pagado,0
48279,1364,2025-04-01,45000,2025-04-11,2025-04-07,Pagado,0
48280,1364,2025-05-01,45000,2025-05-11,2025-05-10,Pagado,0
48281,1364,2025-06-01,45000,2025-06-11,2025-06-08,Pagado,0
48282,1364,2025-07-01,45000,2025-07-11,2025-07-11,Pagado,0
48283,1364,2025-08-01,45000,2025-08-11,2025-08-11,Pagado,0
48284,1364,2025-09-01,45000,2025-09-11,2025-09-10,Pagado,0
48285,1364,2025-10-01,45000,2025-10-11,2025-10-09,Pagado,0
48286,1364,2025-11-01,45000,2025-11-11,2025-11-09,Pagado,0
48287,1364,2025-12-01,45000,2025-12-11,2025-12-07,Pagado,0
48288,1364,2026-01-01,45000,2026-01-11,2026-01-09,Pagado,0
48289,1364,2026-02-01,45000,2026-02-11,2026-02-10,Pagado,0
48290,1364,2026-03-01,45000,2026-03-11,2026-03-10,Pagado,0
48291,1365,2024-07-01,45000,2024-07-11,2024-07-08,Pagado,0
48292,1365,2024-08-01,45000,2024-08-11,2024-08-10,Pagado,0
48293,1365,2024-09-01,45000,2024-09-11,2024-09-09,Pagado,0
48294,1365,2024-10-01,45000,2024-10-11,,Moroso,536
48295,1365,2024-11-01,45000,2024-11-11,2024-12-05,Pagado,24
48296,1365,2024-12-01,45000,2024-12-11,,Moroso,475
48297,1365,2025-01-01,45000,2025-01-11,2025-01-08,Pagado,0
48298,1365,2025-02-01,45000,2025-02-11,2025-02-10,Pagado,0
48299,1366,2022-09-01,45000,2022-09-11,2022-09-06,Pagado,0
48300,1366,2022-10-01,45000,2022-10-11,2022-10-10,Pagado,0
48301,1366,2022-11-01,45000,2022-11-11,2022-11-09,Pagado,0
48302,1366,2022-12-01,45000,2022-12-11,,Moroso,1206
48303,1366,2023-01-01,45000,2023-01-11,2023-01-07,Pagado,0
48304,1366,2023-02-01,45000,2023-02-11,2023-02-09,Pagado,0
48305,1366,2023-03-01,45000,2023-03-11,2023-03-06,Pagado,0
48306,1366,2023-04-01,45000,2023-04-11,2023-04-11,Pagado,0
48307,1366,2023-05-01,45000,2023-05-11,2023-05-10,Pagado,0
48308,1366,2023-06-01,45000,2023-06-11,2023-06-09,Pagado,0
48309,1366,2023-07-01,45000,2023-07-11,2023-07-07,Pagado,0
48310,1366,2023-08-01,45000,2023-08-11,2023-08-06,Pagado,0
48311,1366,2023-09-01,45000,2023-09-11,2023-09-10,Pagado,0
48312,1366,2023-10-01,45000,2023-10-11,2023-10-10,Pagado,0
48313,1366,2023-11-01,45000,2023-11-11,2023-11-08,Pagado,0
48314,1366,2023-12-01,45000,2023-12-11,,Moroso,841
48315,1366,2024-01-01,45000,2024-01-11,2024-01-10,Pagado,0
48316,1366,2024-02-01,45000,2024-02-11,2024-02-07,Pagado,0
48317,1366,2024-03-01,45000,2024-03-11,2024-03-07,Pagado,0
48318,1366,2024-04-01,45000,2024-04-11,2024-04-07,Pagado,0
48319,1366,2024-05-01,45000,2024-05-11,2024-05-07,Pagado,0
48320,1366,2024-06-01,45000,2024-06-11,2024-06-09,Pagado,0
48321,1366,2024-07-01,45000,2024-07-11,2024-07-11,Pagado,0
48322,1366,2024-08-01,45000,2024-08-11,2024-08-10,Pagado,0
48323,1366,2024-09-01,45000,2024-09-11,2024-09-12,Pagado,1
48324,1366,2024-10-01,45000,2024-10-11,2024-10-07,Pagado,0
48325,1366,2024-11-01,45000,2024-11-11,2024-11-06,Pagado,0
48326,1366,2024-12-01,45000,2024-12-11,2024-12-11,Pagado,0
48327,1366,2025-01-01,45000,2025-01-11,2025-01-11,Pagado,0
48328,1366,2025-02-01,45000,2025-02-11,2025-02-14,Pagado,3
48329,1366,2025-03-01,45000,2025-03-11,2025-03-08,Pagado,0
48330,1366,2025-04-01,45000,2025-04-11,2025-04-15,Pagado,4
48331,1366,2025-05-01,45000,2025-05-11,2025-05-10,Pagado,0
48332,1366,2025-06-01,45000,2025-06-11,2025-06-29,Pagado,18
48333,1366,2025-07-01,45000,2025-07-11,2025-07-09,Pagado,0
48334,1366,2025-08-01,45000,2025-08-11,,Moroso,232
48335,1366,2025-09-01,45000,2025-09-11,2025-09-06,Pagado,0
48336,1366,2025-10-01,45000,2025-10-11,2025-10-10,Pagado,0
48337,1366,2025-11-01,45000,2025-11-11,2025-11-22,Pagado,11
48338,1366,2025-12-01,45000,2025-12-11,2026-01-09,Pagado,29
48339,1366,2026-01-01,45000,2026-01-11,2026-01-11,Pagado,0
48340,1366,2026-02-01,45000,2026-02-11,2026-02-06,Pagado,0
48341,1366,2026-03-01,45000,2026-03-11,2026-03-08,Pagado,0
48342,1367,2025-11-01,120000,2025-11-11,2025-11-07,Pagado,0
48343,1367,2025-12-01,120000,2025-12-11,,Moroso,110
48344,1367,2026-01-01,120000,2026-01-11,2026-01-07,Pagado,0
48345,1367,2026-02-01,120000,2026-02-11,2026-02-10,Pagado,0
48346,1367,2026-03-01,120000,2026-03-11,2026-03-11,Pagado,0
48347,1368,2020-07-01,45000,2020-07-11,2020-07-06,Pagado,0
48348,1368,2020-08-01,45000,2020-08-11,2020-08-09,Pagado,0
48349,1368,2020-09-01,45000,2020-09-11,,Moroso,2027
48350,1368,2020-10-01,45000,2020-10-11,2020-10-06,Pagado,0
48351,1368,2020-11-01,45000,2020-11-11,2020-11-10,Pagado,0
48352,1368,2020-12-01,45000,2020-12-11,,Moroso,1936
48353,1368,2021-01-01,45000,2021-01-11,,Moroso,1905
48354,1368,2021-02-01,45000,2021-02-11,2021-02-11,Pagado,0
48355,1368,2021-03-01,45000,2021-03-11,2021-03-08,Pagado,0
48356,1368,2021-04-01,45000,2021-04-11,2021-05-05,Pagado,24
48357,1368,2021-05-01,45000,2021-05-11,2021-05-11,Pagado,0
48358,1368,2021-06-01,45000,2021-06-11,2021-06-10,Pagado,0
48359,1368,2021-07-01,45000,2021-07-11,2021-07-07,Pagado,0
48360,1368,2021-08-01,45000,2021-08-11,2021-08-06,Pagado,0
48361,1368,2021-09-01,45000,2021-09-11,2021-09-14,Pagado,3
48362,1368,2021-10-01,45000,2021-10-11,2021-10-09,Pagado,0
48363,1368,2021-11-01,45000,2021-11-11,,Moroso,1601
48364,1368,2021-12-01,45000,2021-12-11,2021-12-08,Pagado,0
48365,1368,2022-01-01,45000,2022-01-11,2022-01-11,Pagado,0
48366,1368,2022-02-01,45000,2022-02-11,2022-02-08,Pagado,0
48367,1368,2022-03-01,45000,2022-03-11,2022-03-08,Pagado,0
48368,1368,2022-04-01,45000,2022-04-11,2022-04-10,Pagado,0
48369,1368,2022-05-01,45000,2022-05-11,2022-05-11,Pagado,0
48370,1368,2022-06-01,45000,2022-06-11,2022-06-06,Pagado,0
48371,1368,2022-07-01,45000,2022-07-11,2022-07-11,Pagado,0
48372,1368,2022-08-01,45000,2022-08-11,2022-08-11,Pagado,0
48373,1368,2022-09-01,45000,2022-09-11,2022-09-10,Pagado,0
48374,1368,2022-10-01,45000,2022-10-11,2022-10-07,Pagado,0
48375,1368,2022-11-01,45000,2022-11-11,2022-11-07,Pagado,0
48376,1368,2022-12-01,45000,2022-12-11,2022-12-06,Pagado,0
48377,1368,2023-01-01,45000,2023-01-11,2023-01-11,Pagado,0
48378,1368,2023-02-01,45000,2023-02-11,2023-02-06,Pagado,0
48379,1368,2023-03-01,45000,2023-03-11,2023-03-08,Pagado,0
48380,1368,2023-04-01,45000,2023-04-11,2023-04-09,Pagado,0
48381,1368,2023-05-01,45000,2023-05-11,2023-05-10,Pagado,0
48382,1368,2023-06-01,45000,2023-06-11,,Moroso,1024
48383,1368,2023-07-01,45000,2023-07-11,2023-07-13,Pagado,2
48384,1368,2023-08-01,45000,2023-08-11,2023-08-10,Pagado,0
48385,1368,2023-09-01,45000,2023-09-11,2023-09-11,Pagado,0
48386,1368,2023-10-01,45000,2023-10-11,2023-10-06,Pagado,0
48387,1368,2023-11-01,45000,2023-11-11,2023-11-09,Pagado,0
48388,1368,2023-12-01,45000,2023-12-11,2023-12-08,Pagado,0
48389,1368,2024-01-01,45000,2024-01-11,2024-01-06,Pagado,0
48390,1368,2024-02-01,45000,2024-02-11,2024-02-10,Pagado,0
48391,1368,2024-03-01,45000,2024-03-11,2024-03-07,Pagado,0
48392,1368,2024-04-01,45000,2024-04-11,2024-04-26,Pagado,15
48393,1368,2024-05-01,45000,2024-05-11,2024-05-11,Pagado,0
48394,1368,2024-06-01,45000,2024-06-11,2024-06-09,Pagado,0
48395,1368,2024-07-01,45000,2024-07-11,2024-07-06,Pagado,0
48396,1368,2024-08-01,45000,2024-08-11,2024-08-06,Pagado,0
48397,1368,2024-09-01,45000,2024-09-11,2024-09-07,Pagado,0
48398,1368,2024-10-01,45000,2024-10-11,2024-10-08,Pagado,0
48399,1368,2024-11-01,45000,2024-11-11,2024-11-16,Pagado,5
48400,1368,2024-12-01,45000,2024-12-11,2024-12-08,Pagado,0
48401,1368,2025-01-01,45000,2025-01-11,2025-01-09,Pagado,0
48402,1368,2025-02-01,45000,2025-02-11,2025-02-08,Pagado,0
48403,1368,2025-03-01,45000,2025-03-11,2025-03-07,Pagado,0
48404,1368,2025-04-01,45000,2025-04-11,2025-04-07,Pagado,0
48405,1368,2025-05-01,45000,2025-05-11,2025-05-07,Pagado,0
48406,1368,2025-06-01,45000,2025-06-11,2025-06-11,Pagado,0
48407,1368,2025-07-01,45000,2025-07-11,2025-07-09,Pagado,0
48408,1368,2025-08-01,45000,2025-08-11,2025-08-11,Pagado,0
48409,1368,2025-09-01,45000,2025-09-11,2025-09-09,Pagado,0
48410,1368,2025-10-01,45000,2025-10-11,2025-10-10,Pagado,0
48411,1368,2025-11-01,45000,2025-11-11,2025-11-10,Pagado,0
48412,1368,2025-12-01,45000,2025-12-11,2025-12-07,Pagado,0
48413,1368,2026-01-01,45000,2026-01-11,2026-01-11,Pagado,0
48414,1368,2026-02-01,45000,2026-02-11,2026-02-10,Pagado,0
48415,1368,2026-03-01,45000,2026-03-11,2026-03-11,Pagado,0
48416,1369,2022-10-01,75000,2022-10-11,2022-10-15,Pagado,4
48417,1369,2022-11-01,75000,2022-11-11,2022-11-07,Pagado,0
48418,1369,2022-12-01,75000,2022-12-11,2022-12-11,Pagado,0
48419,1369,2023-01-01,75000,2023-01-11,2023-01-09,Pagado,0
48420,1369,2023-02-01,75000,2023-02-11,2023-02-07,Pagado,0
48421,1369,2023-03-01,75000,2023-03-11,2023-03-06,Pagado,0
48422,1369,2023-04-01,75000,2023-04-11,2023-04-11,Pagado,0
48423,1369,2023-05-01,75000,2023-05-11,2023-05-09,Pagado,0
48424,1369,2023-06-01,75000,2023-06-11,2023-06-08,Pagado,0
48425,1369,2023-07-01,75000,2023-07-11,2023-07-11,Pagado,0
48426,1369,2023-08-01,75000,2023-08-11,2023-08-11,Pagado,0
48427,1369,2023-09-01,75000,2023-09-11,2023-09-10,Pagado,0
48428,1369,2023-10-01,75000,2023-10-11,2023-10-11,Pagado,0
48429,1369,2023-11-01,75000,2023-11-11,2023-11-08,Pagado,0
48430,1369,2023-12-01,75000,2023-12-11,2023-12-07,Pagado,0
48431,1369,2024-01-01,75000,2024-01-11,2024-01-07,Pagado,0
48432,1369,2024-02-01,75000,2024-02-11,2024-02-08,Pagado,0
48433,1369,2024-03-01,75000,2024-03-11,2024-03-12,Pagado,1
48434,1369,2024-04-01,75000,2024-04-11,,Moroso,719
48435,1369,2024-05-01,75000,2024-05-11,2024-05-10,Pagado,0
48436,1369,2024-06-01,75000,2024-06-11,2024-06-09,Pagado,0
48437,1369,2024-07-01,75000,2024-07-11,2024-07-07,Pagado,0
48438,1369,2024-08-01,75000,2024-08-11,2024-08-06,Pagado,0
48439,1369,2024-09-01,75000,2024-09-11,2024-09-08,Pagado,0
48440,1369,2024-10-01,75000,2024-10-11,2024-10-10,Pagado,0
48441,1369,2024-11-01,75000,2024-11-11,2024-11-10,Pagado,0
48442,1369,2024-12-01,75000,2024-12-11,2024-12-20,Pagado,9
48443,1369,2025-01-01,75000,2025-01-11,2025-01-08,Pagado,0
48444,1369,2025-02-01,75000,2025-02-11,2025-02-06,Pagado,0
48445,1369,2025-03-01,75000,2025-03-11,2025-03-07,Pagado,0
48446,1369,2025-04-01,75000,2025-04-11,2025-04-07,Pagado,0
48447,1369,2025-05-01,75000,2025-05-11,2025-05-09,Pagado,0
48448,1369,2025-06-01,75000,2025-06-11,2025-06-11,Pagado,0
48449,1369,2025-07-01,75000,2025-07-11,2025-07-06,Pagado,0
48450,1369,2025-08-01,75000,2025-08-11,2025-08-11,Pagado,0
48451,1369,2025-09-01,75000,2025-09-11,2025-09-10,Pagado,0
48452,1369,2025-10-01,75000,2025-10-11,2025-10-09,Pagado,0
48453,1369,2025-11-01,75000,2025-11-11,2025-11-11,Pagado,0
48454,1369,2025-12-01,75000,2025-12-11,2025-12-10,Pagado,0
48455,1369,2026-01-01,75000,2026-01-11,2026-01-10,Pagado,0
48456,1369,2026-02-01,75000,2026-02-11,2026-03-06,Pagado,23
48457,1369,2026-03-01,75000,2026-03-11,2026-03-06,Pagado,0
48458,1370,2022-12-01,45000,2022-12-11,,Moroso,1206
48459,1370,2023-01-01,45000,2023-01-11,2023-01-11,Pagado,0
48460,1370,2023-02-01,45000,2023-02-11,2023-02-08,Pagado,0
48461,1370,2023-03-01,45000,2023-03-11,2023-03-11,Pagado,0
48462,1370,2023-04-01,45000,2023-04-11,2023-04-08,Pagado,0
48463,1370,2023-05-01,45000,2023-05-11,2023-05-11,Pagado,0
48464,1370,2023-06-01,45000,2023-06-11,2023-06-08,Pagado,0
48465,1370,2023-07-01,45000,2023-07-11,,Moroso,994
48466,1370,2023-08-01,45000,2023-08-11,2023-08-10,Pagado,0
48467,1370,2023-09-01,45000,2023-09-11,2023-09-07,Pagado,0
48468,1370,2023-10-01,45000,2023-10-11,2023-10-06,Pagado,0
48469,1370,2023-11-01,45000,2023-11-11,2023-11-07,Pagado,0
48470,1370,2023-12-01,45000,2023-12-11,2023-12-08,Pagado,0
48471,1370,2024-01-01,45000,2024-01-11,,Moroso,810
48472,1370,2024-02-01,45000,2024-02-11,2024-02-11,Pagado,0
48473,1370,2024-03-01,45000,2024-03-11,2024-03-10,Pagado,0
48474,1370,2024-04-01,45000,2024-04-11,2024-04-07,Pagado,0
48475,1370,2024-05-01,45000,2024-05-11,,Moroso,689
48476,1370,2024-06-01,45000,2024-06-11,2024-06-11,Pagado,0
48477,1370,2024-07-01,45000,2024-07-11,2024-07-08,Pagado,0
48478,1370,2024-08-01,45000,2024-08-11,2024-08-09,Pagado,0
48479,1370,2024-09-01,45000,2024-09-11,2024-09-07,Pagado,0
48480,1370,2024-10-01,45000,2024-10-11,2024-10-09,Pagado,0
48481,1370,2024-11-01,45000,2024-11-11,2024-11-10,Pagado,0
48482,1370,2024-12-01,45000,2024-12-11,2024-12-07,Pagado,0
48483,1370,2025-01-01,45000,2025-01-11,2025-01-08,Pagado,0
48484,1370,2025-02-01,45000,2025-02-11,2025-02-07,Pagado,0
48485,1370,2025-03-01,45000,2025-03-11,2025-03-08,Pagado,0
48486,1370,2025-04-01,45000,2025-04-11,2025-04-06,Pagado,0
48487,1370,2025-05-01,45000,2025-05-11,2025-05-31,Pagado,20
48488,1370,2025-06-01,45000,2025-06-11,2025-06-07,Pagado,0
48489,1370,2025-07-01,45000,2025-07-11,2025-07-11,Pagado,0
48490,1370,2025-08-01,45000,2025-08-11,2025-08-08,Pagado,0
48491,1370,2025-09-01,45000,2025-09-11,2025-09-10,Pagado,0
48492,1370,2025-10-01,45000,2025-10-11,2025-10-08,Pagado,0
48493,1370,2025-11-01,45000,2025-11-11,,Moroso,140
48494,1370,2025-12-01,45000,2025-12-11,2025-12-09,Pagado,0
48495,1370,2026-01-01,45000,2026-01-11,,Moroso,79
48496,1370,2026-02-01,45000,2026-02-11,2026-02-10,Pagado,0
48497,1370,2026-03-01,45000,2026-03-11,2026-03-08,Pagado,0
48498,1371,2025-03-01,45000,2025-03-11,2025-03-11,Pagado,0
48499,1371,2025-04-01,45000,2025-04-11,2025-04-07,Pagado,0
48500,1371,2025-05-01,45000,2025-05-11,2025-05-11,Pagado,0
48501,1371,2025-06-01,45000,2025-06-11,2025-06-10,Pagado,0
48502,1371,2025-07-01,45000,2025-07-11,2025-07-11,Pagado,0
48503,1371,2025-08-01,45000,2025-08-11,2025-08-09,Pagado,0
48504,1371,2025-09-01,45000,2025-09-11,2025-09-10,Pagado,0
48505,1371,2025-10-01,45000,2025-10-11,2025-10-10,Pagado,0
48506,1371,2025-11-01,45000,2025-11-11,2025-11-09,Pagado,0
48507,1371,2025-12-01,45000,2025-12-11,2025-12-11,Pagado,0
48508,1371,2026-01-01,45000,2026-01-11,2026-01-28,Pagado,17
48509,1371,2026-02-01,45000,2026-02-11,2026-02-10,Pagado,0
48510,1371,2026-03-01,45000,2026-03-11,2026-03-11,Pagado,0
48511,1372,2023-09-01,120000,2023-09-11,2023-09-06,Pagado,0
48512,1372,2023-10-01,120000,2023-10-11,2023-10-08,Pagado,0
48513,1372,2023-11-01,120000,2023-11-11,,Moroso,871
48514,1372,2023-12-01,120000,2023-12-11,2023-12-10,Pagado,0
48515,1372,2024-01-01,120000,2024-01-11,,Moroso,810
48516,1372,2024-02-01,120000,2024-02-11,2024-02-09,Pagado,0
48517,1372,2024-03-01,120000,2024-03-11,2024-03-09,Pagado,0
48518,1372,2024-04-01,120000,2024-04-11,2024-04-08,Pagado,0
48519,1372,2024-05-01,120000,2024-05-11,2024-05-07,Pagado,0
48520,1372,2024-06-01,120000,2024-06-11,2024-06-11,Pagado,0
48521,1372,2024-07-01,120000,2024-07-11,2024-07-06,Pagado,0
48522,1372,2024-08-01,120000,2024-08-11,2024-08-07,Pagado,0
48523,1372,2024-09-01,120000,2024-09-11,2024-09-09,Pagado,0
48524,1372,2024-10-01,120000,2024-10-11,2024-10-25,Pagado,14
48525,1372,2024-11-01,120000,2024-11-11,2024-11-07,Pagado,0
48526,1372,2024-12-01,120000,2024-12-11,2024-12-11,Pagado,0
48527,1372,2025-01-01,120000,2025-01-11,2025-01-07,Pagado,0
48528,1372,2025-02-01,120000,2025-02-11,2025-02-09,Pagado,0
48529,1372,2025-03-01,120000,2025-03-11,2025-03-09,Pagado,0
48530,1372,2025-04-01,120000,2025-04-11,2025-04-29,Pagado,18
48531,1372,2025-05-01,120000,2025-05-11,2025-05-06,Pagado,0
48532,1372,2025-06-01,120000,2025-06-11,2025-06-07,Pagado,0
48533,1372,2025-07-01,120000,2025-07-11,2025-07-10,Pagado,0
48534,1372,2025-08-01,120000,2025-08-11,2025-08-14,Pagado,3
48535,1372,2025-09-01,120000,2025-09-11,2025-09-09,Pagado,0
48536,1372,2025-10-01,120000,2025-10-11,2025-10-07,Pagado,0
48537,1372,2025-11-01,120000,2025-11-11,2025-11-11,Pagado,0
48538,1372,2025-12-01,120000,2025-12-11,2025-12-09,Pagado,0
48539,1372,2026-01-01,120000,2026-01-11,2026-01-10,Pagado,0
48540,1372,2026-02-01,120000,2026-02-11,2026-02-09,Pagado,0
48541,1372,2026-03-01,120000,2026-03-11,2026-03-10,Pagado,0
48542,1373,2024-07-01,120000,2024-07-11,2024-07-09,Pagado,0
48543,1373,2024-08-01,120000,2024-08-11,2024-08-06,Pagado,0
48544,1373,2024-09-01,120000,2024-09-11,2024-09-10,Pagado,0
48545,1373,2024-10-01,120000,2024-10-11,2024-10-09,Pagado,0
48546,1373,2024-11-01,120000,2024-11-11,2024-11-08,Pagado,0
48547,1373,2024-12-01,120000,2024-12-11,2024-12-10,Pagado,0
48548,1373,2025-01-01,120000,2025-01-11,2025-01-08,Pagado,0
48549,1373,2025-02-01,120000,2025-02-11,2025-02-09,Pagado,0
48550,1373,2025-03-01,120000,2025-03-11,2025-03-11,Pagado,0
48551,1373,2025-04-01,120000,2025-04-11,2025-05-02,Pagado,21
48552,1373,2025-05-01,120000,2025-05-11,2025-05-10,Pagado,0
48553,1373,2025-06-01,120000,2025-06-11,2025-06-09,Pagado,0
48554,1373,2025-07-01,120000,2025-07-11,2025-07-23,Pagado,12
48555,1373,2025-08-01,120000,2025-08-11,2025-08-06,Pagado,0
48556,1373,2025-09-01,120000,2025-09-11,2025-09-11,Pagado,0
48557,1373,2025-10-01,120000,2025-10-11,2025-10-08,Pagado,0
48558,1373,2025-11-01,120000,2025-11-11,2025-11-06,Pagado,0
48559,1373,2025-12-01,120000,2025-12-11,2025-12-08,Pagado,0
48560,1373,2026-01-01,120000,2026-01-11,2026-01-11,Pagado,0
48561,1373,2026-02-01,120000,2026-02-11,2026-02-09,Pagado,0
48562,1373,2026-03-01,120000,2026-03-11,2026-03-11,Pagado,0
48563,1374,2025-12-01,45000,2025-12-11,2025-12-06,Pagado,0
